date,AT,PM10,PM2.5,RH,SR,Temp,WD,WS,NO2,Ozone
12-01-2016 22:00,16.67,443.5,270,67.67,12.33,16.67,68.17,0.45,93.52,10.29
12-01-2016 23:00,16.27,727.9,326.17,69.17,12.25,16.27,76,0.78,82.53,8.48
13-01-2016 00:00,15.64,525.33,308,71,12.42,15.64,80,0.85,84.38,10.48
13-01-2016 01:00,15.52,524.67,310.67,71,12.67,15.52,85.17,1.57,77.2,6.78
13-01-2016 02:00,15.53,382.17,295,70.58,12.42,15.53,90.58,2.02,60.42,8.42
13-01-2016 03:00,15.6,355.5,273.33,70,12.42,15.6,84.25,1.98,56.36,10.48
13-01-2016 04:00,15.4,360.5,261.33,70.17,12.42,15.4,90.58,2.27,51.73,12.23
13-01-2016 05:00,14.84,327.3,243.67,71.75,12.17,14.84,83.42,2.37,55.29,11.6
13-01-2016 06:00,15.17,364.2,251.17,70.08,12.5,15.17,89.58,2.42,57.88,14.96
13-01-2016 07:00,15.23,368.5,276,69,129.83,15.23,106.42,1.98,74.06,12.51
13-01-2016 08:00,15.87,445.83,302.83,68.33,362.58,15.87,96.42,2.42,91,13.66
13-01-2016 09:00,17.27,532,337.83,64.33,421,17.27,118.92,2.85,91.1,11.9
13-01-2016 10:00,19.29,466.17,326.4,57.25,432.5,19.29,126.83,2.52,78.44,20.8
13-01-2016 11:00,21.29,455.83,264,50.92,430.42,21.29,145.92,1.87,81.47,20.62
13-01-2016 12:00,21.83,409.67,264,48,429.58,21.83,119.25,1.76,62.07,29.25
13-01-2016 13:00,22.54,333.83,264,45.92,426,22.54,130.25,1.58,63.17,33.07
13-01-2016 14:00,23.95,346.5,264,42.5,420,23.95,171.83,1.52,95.14,22.48
13-01-2016 15:00,23.25,399.17,264,44.08,389.33,23.25,153.92,0.97,90.28,32.34
13-01-2016 16:00,21.4,518.33,242,53.92,303.42,21.4,266.5,1.3,125.72,19.98
13-01-2016 17:00,19.2,859.9,164.8,63.42,68.67,19.2,271.5,0.98,124.33,8.21
13-01-2016 18:00,18.23,859.17,450,66.25,12.42,18.23,281.83,1.02,123.7,7.23
13-01-2016 19:00,17.47,838.5,415.2,69.42,12.42,17.47,286.58,1.3,97.28,9.58
13-01-2016 20:00,16.96,727,439.83,72.25,12.58,16.96,282.67,1.52,94.23,10.78
13-01-2016 21:00,16.71,692.67,457.67,73,12.5,16.71,281,1.8,86.38,10.38
13-01-2016 22:00,16.12,611.83,445.33,73.83,12.67,16.12,285.42,1.89,84.33,10.48
13-01-2016 23:00,15.18,548.1,393.83,76.33,12.25,15.18,290.5,1.58,59.64,9.97
14-01-2016 00:00,14.29,377.83,271.67,79,12.42,14.29,277.5,1.42,48.6,13.79
14-01-2016 01:00,14.17,321.17,239.67,80.92,12.67,14.17,234.92,1.02,39.91,7.74
14-01-2016 02:00,14.53,268.83,234.33,80.92,12.5,14.53,266.75,1.12,38.59,9.7
14-01-2016 03:00,14.55,284.5,220.5,80,12.58,14.55,283.33,1.19,43.37,9.82
14-01-2016 04:00,14.31,316.17,243,79.25,12.25,14.31,268.42,1.12,48.77,9.48
14-01-2016 05:00,14.02,314.33,236.67,79,12.33,14.02,273.25,1.68,57.1,11.07
14-01-2016 06:00,13.77,348.5,210,78,12.58,13.77,274.67,1.3,63.64,9.23
14-01-2016 07:00,13.76,452.5,234.67,76.75,106,13.76,269.08,1.57,66.81,10.61
14-01-2016 08:00,14.22,411.17,231.5,74.67,343.33,14.22,263.92,1.2,71.07,14.75
14-01-2016 09:00,15.32,416.6,232.67,70.67,406.58,15.32,255.08,0.85,72.48,7.05
14-01-2016 10:00,15.93,431.83,270.67,67,422.92,15.93,261.67,0.92,82.34,9.04
14-01-2016 11:00,17.46,514.17,246.33,61.92,428.42,17.46,250.5,0.9,89.06,9.83
14-01-2016 12:00,18.7,501,258.17,57.58,437.58,18.7,255.83,0.98,94.22,12.51
14-01-2016 13:00,18.28,501.33,259.83,57.25,412.33,18.28,244.25,0.99,93.42,14.4
14-01-2016 14:00,18.42,604.83,266.17,58.17,419.67,18.42,242.33,1,88.43,13.32
14-01-2016 15:00,18.61,637.4,277.5,56.75,398.83,18.61,232,0.95,88.75,14.65
14-01-2016 16:00,17.23,728.33,276.8,60.83,342,17.23,222.08,0.94,87.08,16.74
14-01-2016 17:00,16.09,674.67,263.6,65,66,16.09,212.83,0.82,72.26,8.03
14-01-2016 18:00,15.44,484.83,269.8,67.58,12.58,15.44,225.75,0.69,72.78,8.38
14-01-2016 19:00,15.25,553.83,305.6,68.83,12.33,15.25,218.08,0.54,76.85,6.9
14-01-2016 20:00,14.62,612.67,320.6,70.67,12.67,14.62,238.67,0.44,69.82,9.07
14-01-2016 21:00,13.83,627.5,300.8,72.58,12.58,13.83,226.67,0.32,71.17,8.92
14-01-2016 22:00,13.13,492,277.6,74.58,12.75,13.13,152.92,0.31,65.81,8.75
14-01-2016 23:00,12.88,641,283.8,76.08,12.33,12.88,275.67,0.49,69.26,10.76
15-01-2016 00:00,12.61,571.33,283.5,76.92,12.67,12.61,260.83,0.44,72.58,16.35
15-01-2016 01:00,12.28,476.67,283.17,77.75,12.5,12.28,286.75,0.36,62.22,9.22
15-01-2016 02:00,12.18,356.67,255.67,77.25,12.42,12.18,289.83,0.8,49.97,9.27
15-01-2016 03:00,11.73,292.83,194.67,77.75,12.58,11.73,287.42,0.52,50.54,7.41
15-01-2016 04:00,11.01,313.33,225.83,79.75,12.58,11.01,269.92,0.75,42.11,7.52
15-01-2016 05:00,10.96,326.67,225.17,81.75,12.5,10.96,276.17,0.99,39.46,6.81
15-01-2016 06:00,11.62,255.83,158.17,81.67,12.42,11.62,276.08,0.93,48.12,9.6
15-01-2016 07:00,11.78,353,193,79.92,33.33,11.78,261.75,1.36,56.98,12.01
15-01-2016 08:00,11.62,312.83,183.33,78.83,147.33,11.62,269.92,1.22,55.33,11.51
15-01-2016 09:00,12.09,286,161.83,75.67,336.25,12.09,267.33,1.23,55.97,8.5
15-01-2016 10:00,12.53,284.33,170.33,73.58,381.08,12.53,283.67,1.32,57.54,8.9
15-01-2016 11:00,12.82,321.33,169.83,72.58,381.33,12.82,292.25,1.47,62,7.26
15-01-2016 12:00,13.37,438.5,182,69.5,415.08,13.37,279.92,1.33,72.62,7.38
15-01-2016 13:00,14.54,337.33,158.17,63.08,439.08,14.54,280.42,1.82,68.84,12.73
15-01-2016 14:00,15.69,374.67,151.83,58.33,442.17,15.69,271.42,1.59,67.36,11.99
15-01-2016 15:00,15.43,453,163,57.63,434.02,15.43,282.28,1.68,64.86,11.73
15-01-2016 16:00,14.63,385,150,60.08,393.08,14.63,285.33,1.73,63.82,16.47
15-01-2016 17:00,13.57,405.17,149.83,63.17,99.75,13.57,287.17,1.51,60.46,11.54
15-01-2016 18:00,13.37,322.33,168.67,64,12.92,13.37,287.42,1.77,59.14,11.51
15-01-2016 19:00,13.09,280,144.33,64.75,12.58,13.09,280.42,1.74,58.32,11.39
15-01-2016 20:00,12.12,278.17,150.5,65.5,12.5,12.12,286.5,1.71,58.88,12.35
15-01-2016 21:00,11.86,250.5,127.83,67,12.17,11.86,284.75,1.67,70.17,10.96
15-01-2016 22:00,12.03,289.33,157,66.58,12.33,12.03,288.5,1.82,69.95,10.88
15-01-2016 23:00,12.63,322.17,178.33,64.5,12.42,12.63,287.75,1.7,55.2,16.05
16-01-2016 00:00,12.32,323.5,160.17,64.25,12.25,12.32,288.33,1.58,51.09,18.62
16-01-2016 01:00,11.22,292.5,161.83,67.33,12.5,11.22,272.92,1.12,58.56,9.37
16-01-2016 02:00,11.12,254,165,70.08,12.33,11.12,282.67,1.44,59.2,7.8
16-01-2016 03:00,11.41,266.67,161,72.08,12.33,11.41,288.58,1.91,48.65,10.14
16-01-2016 04:00,11.19,243.67,160.83,71.83,12.5,11.19,286.42,2.36,38.87,12.6
16-01-2016 05:00,11.12,296,131.5,73,12.25,11.12,286.25,1.92,39.72,16.78
16-01-2016 06:00,11.39,214.17,116.5,72.67,12.5,11.39,290.08,1.73,45.77,15.51
16-01-2016 07:00,11.56,212.17,131.5,71.67,59.25,11.56,286.33,2.16,62.25,12.32
16-01-2016 08:00,11.65,255.83,143.17,69.75,278,11.65,285.5,1.94,57.9,13.97
16-01-2016 09:00,12.12,297.33,145,67.75,413.25,12.12,293.25,2.06,61.12,9.45
16-01-2016 10:00,12.68,311.83,168.83,65.42,438.75,12.68,286.83,2.32,49.52,12.38
16-01-2016 11:00,13.63,326.5,138.83,62.58,454.83,13.63,285.33,2.22,58.38,11.91
16-01-2016 12:00,15.03,327.5,141,58.08,457.67,15.03,282.58,2.03,58.74,12.34
16-01-2016 13:00,16.2,330.67,129.5,54.58,458.42,16.2,282.58,2.23,63.51,17.65
16-01-2016 14:00,16.77,376.17,124.67,53.5,446.92,16.77,281.5,1.97,73.76,17.8
16-01-2016 15:00,16.69,347.5,138.67,54,433.33,16.69,282.08,1.71,72.51,16.57
16-01-2016 16:00,15.82,394.67,141.17,56.5,382.08,15.82,290,1.66,77.82,18.43
16-01-2016 17:00,14.56,354.17,138.33,61,113.67,14.56,287.67,1.63,82.95,12.32
16-01-2016 18:00,13.65,300.67,145.5,64.75,12.5,13.65,287.5,1.22,74.96,10.83
16-01-2016 19:00,13.34,365.17,148.5,66.5,12.42,13.34,284.67,1.31,75.55,10.8
16-01-2016 20:00,13.38,297,149.67,65.92,12.25,13.38,290,1.32,66.86,11.41
16-01-2016 21:00,12.68,285.33,138.17,67.33,12.5,12.68,262.67,0.82,60.62,13.67
16-01-2016 22:00,13.01,215,118.17,67.08,12.33,13.01,244.42,0.74,61.12,15.13
16-01-2016 23:00,12.79,277.83,140.17,67,12.33,12.79,247.92,0.89,48.99,16.44
17-01-2016 00:00,12.21,259.5,145.6,67.17,12.17,12.21,201.08,0.99,36.07,25.94
17-01-2016 01:00,11.73,216.5,148,68.33,12.67,11.73,211.08,0.8,31.83,20.89
17-01-2016 02:00,11.67,193.33,167.33,67.75,12.42,11.67,208.5,0.84,34.93,18.91
17-01-2016 03:00,11.3,216,164.5,67.67,12.58,11.3,193.92,0.73,36.33,17.69
17-01-2016 04:00,11.28,226.5,166.5,68,12.33,11.28,165.08,0.64,42.48,10.68
17-01-2016 05:00,11.17,250,161,67.5,12.5,11.17,152.75,0.83,49.88,13.86
17-01-2016 06:00,10.71,230.83,144,68.75,12.58,10.71,107,0.87,58.63,12.28
17-01-2016 07:00,11.21,244,132.33,67.5,101,11.21,130,0.89,57.51,13.79
17-01-2016 08:00,11.68,280.5,127,65.42,381.17,11.68,109.33,1.67,48.28,20.02
17-01-2016 09:00,12.82,246.5,148.33,61.75,441.75,12.82,97.33,2.28,48.99,10.7
17-01-2016 10:00,14.33,304.5,180.33,57.58,456.25,14.33,100.42,2.38,43.94,16.62
17-01-2016 11:00,15.68,372.17,181,53.33,459.92,15.68,129.42,2.18,50.93,19.73
17-01-2016 12:00,16.58,323.17,174.2,50.42,460.5,16.58,116.42,2.33,65.93,13.77
17-01-2016 13:00,17.75,320.2,167,47.33,452.5,17.75,138.67,1.86,70.51,16.28
17-01-2016 14:00,18.41,323.67,171.83,45.92,440.67,18.41,164.92,1.68,77.56,17.97
17-01-2016 15:00,18.59,419.83,195.67,44.67,425.08,18.59,179.75,1.08,87.15,22.2
17-01-2016 16:00,17.67,448.67,197.33,46.5,368.5,17.67,155.83,1.14,105.91,22.15
17-01-2016 17:00,15.88,523.5,221,52.58,89.5,15.88,82.17,1.13,107.56,8.92
17-01-2016 18:00,14.82,543.17,256.67,57.75,12.58,14.82,92.5,1.37,101.97,8.1
17-01-2016 19:00,13.84,593.17,264.5,61.58,12.58,13.84,161,0.61,102.39,8.15
17-01-2016 20:00,12.49,539,295.67,66.17,12.42,12.49,244.08,0.35,105.94,7.96
17-01-2016 21:00,11.57,550,329.83,70,12.58,11.57,248.83,0.31,97.26,10.23
17-01-2016 22:00,11.32,670.17,296.83,71.75,12.67,11.32,151,0.31,91.76,10.27
17-01-2016 23:00,10.84,996,367.67,73.42,12.67,10.84,82.92,0.3,90.58,12.59
18-01-2016 00:00,10.08,996,412.83,74.5,12.58,10.08,142.67,0.3,110.26,14.33
18-01-2016 01:00,9.68,959.83,469.17,76.08,12.58,9.68,114.33,0.3,76.15,14.22
18-01-2016 02:00,9.38,779.33,450.33,77.5,12.58,9.38,83.33,0.3,62.52,18.83
18-01-2016 03:00,8.96,781,430.67,78.08,12.67,8.96,69,0.3,58.68,21.12
18-01-2016 04:00,8.65,781,446.33,79,12.92,8.65,197.25,0.3,62.22,12.76
18-01-2016 05:00,8.93,766.17,416.5,79.83,12.5,8.93,221.33,0.36,56.51,10.03
18-01-2016 06:00,9.03,692,331.67,80,13,9.03,215.42,0.3,59.27,13.68
18-01-2016 07:00,9.31,710.33,326.33,80.25,137.67,9.31,205.75,0.3,81.47,14.81
18-01-2016 08:00,11.36,788.17,355.83,79.42,406.33,11.36,256.08,0.34,100.33,16.79
18-01-2016 09:00,14.47,702.83,346.67,72.08,434.17,14.47,274.5,0.3,248.28,9.5
18-01-2016 10:00,17.07,628.33,353.17,59.92,440.75,17.07,241.58,0.65,155.58,8.89
18-01-2016 11:00,17.96,660,381.17,53.42,440.58,17.96,210.79,0.9,162.9,14.54
18-01-2016 12:00,19.28,652.33,515,47.25,446,19.28,200.08,1.12,101.81,14.3
18-01-2016 13:00,20.37,594.17,292,42,443.83,20.37,226.75,1.12,104.02,23.07
18-01-2016 14:00,20.55,488.4,213.88,38.57,431.57,20.55,235.77,1.25,91.16,25.54
18-01-2016 15:00,19.58,443.33,190.67,39.17,416.67,19.58,284,1.3,112.87,17.48
18-01-2016 16:00,18.53,484.83,185.33,39,363.25,18.53,286.75,0.91,121.93,19.67
18-01-2016 17:00,16.47,563.83,177.67,42.67,104,16.47,290.25,0.71,134.7,12.81
18-01-2016 18:00,14.63,638,216.33,49.25,12.75,14.63,260.58,0.46,135.12,8.22
18-01-2016 19:00,13.96,564,268,63.25,12.67,13.96,199.5,0.48,100.91,8.06
18-01-2016 20:00,13.13,580.83,278.17,69.83,12.58,13.13,139.67,0.36,85.4,7
18-01-2016 21:00,12.68,634.17,329.67,74.25,12.42,12.68,162.08,0.4,68.14,8.28
18-01-2016 22:00,11.94,479.67,330.5,77,12.25,11.94,153.25,0.4,59.14,10.23
18-01-2016 23:00,11.1,493.17,332,78.58,12.58,11.1,114.83,0.4,48.05,12.15
19-01-2016 00:00,10.38,557.67,386.5,80,12.58,10.38,226.67,0.57,48.99,12.86
19-01-2016 01:00,9.94,476.67,298.17,81,12.67,9.94,257,0.57,50.08,7.91
19-01-2016 02:00,9.93,366.83,243.5,82,12.75,9.93,277.75,0.56,54.88,7.2
19-01-2016 03:00,9.88,411.67,235.17,82,12.58,9.88,254.42,0.63,53.67,5.92
19-01-2016 04:00,9.86,343.17,204.83,82,12.58,9.86,277.75,0.8,55.9,7.25
19-01-2016 05:00,9.75,362.33,196.67,82,12.58,9.75,280.58,1.04,53.39,10.76
19-01-2016 06:00,9.76,385.17,190.33,82,12.5,9.76,270.42,0.96,52.26,9.99
19-01-2016 07:00,10.1,420,220.5,82,39.25,10.1,210.92,0.98,54.47,11.14
19-01-2016 08:00,10.47,443,243.33,81.92,86,10.47,233.58,0.89,59.78,12.35
19-01-2016 09:00,11,459.33,277.17,80.58,296.58,11,222.25,0.93,67.62,5.48
19-01-2016 10:00,11.56,488.83,315.67,78.75,358.25,11.56,229.33,0.68,55.08,10.28
19-01-2016 11:00,12.32,604.83,332,76.75,415.25,12.32,241.25,0.73,59.77,10.28
19-01-2016 12:00,13.37,623.67,354.17,72.92,416.17,13.37,224.17,0.93,70.87,7.25
19-01-2016 13:00,13.63,656.33,386.67,71.25,416.5,13.63,191,0.88,69.07,10.53
19-01-2016 14:00,14.57,584.83,366.5,67.58,411.67,14.57,159.08,1.04,65.55,11.93
19-01-2016 15:00,14.55,625.67,355,67.08,362,14.55,216.83,0.51,79.78,10.43
19-01-2016 16:00,14.47,678,386.83,66.33,327.42,14.47,244.42,0.48,90.73,12.9
19-01-2016 17:00,13.23,773.67,400.83,69.83,80.83,13.23,282.08,0.41,84.62,8.08
19-01-2016 18:00,12.12,770.33,418.67,73.33,12.58,12.12,188.33,0.38,80.12,8.06
19-01-2016 19:00,11.43,743,384,75.58,12.58,11.43,286.5,0.3,78.81,6.96
19-01-2016 20:00,11.57,767.83,369.5,76,12.58,11.57,271.33,0.46,86.31,9.38
19-01-2016 21:00,11.22,732.17,375.5,77,12.42,11.22,204.5,0.38,81.46,10.09
19-01-2016 22:00,10.94,679.83,395.17,76.5,12.67,10.94,287.08,0.75,96.72,11.56
19-01-2016 23:00,10.42,639.17,393,77,12.5,10.42,256.58,0.92,64.61,11.6
20-01-2016 00:00,9.96,499.67,317.67,78.75,12.58,9.96,213.08,0.57,42.95,11.57
20-01-2016 01:00,10.11,441.5,284.5,80,12.83,10.11,197.33,0.75,43.37,9.11
20-01-2016 02:00,10.26,517.33,359,80,12.67,10.26,216.33,0.65,43.55,7.89
20-01-2016 03:00,9.98,434.33,276,80,12.33,9.98,183.25,0.67,41.37,7.9
20-01-2016 04:00,9.96,433.83,329.83,80,12.42,9.96,130,0.86,44.65,8.53
20-01-2016 05:00,10.16,428.33,292,80,12.33,10.16,190.58,0.61,41.04,9.8
20-01-2016 06:00,10.56,460.17,323.5,79.25,12.5,10.56,269.58,1.22,73.23,11.06
20-01-2016 07:00,10.86,502.67,283.17,77.33,37,10.86,278,1.3,79.22,10.88
20-01-2016 08:00,10.61,586.17,302.5,77,107.5,10.61,290.5,1.31,72.76,10.16
20-01-2016 09:00,10.89,580.67,340.5,75.58,274.83,10.89,284.83,1.28,84.35,8.75
20-01-2016 10:00,11.79,554.17,320,72,387.25,11.79,282.58,1.19,78,10.08
20-01-2016 11:00,12.92,590.17,328.67,67.25,430.08,12.92,281.33,1.13,87.33,8.61
20-01-2016 12:00,14.76,638.17,322.33,60,444.08,14.76,257.58,1.49,99.85,10.44
20-01-2016 13:00,15.55,629.2,323.33,56,441,15.55,283.67,1.54,112.48,13.98
20-01-2016 14:00,15.4,648.67,319.5,56,436,15.4,282.25,1.5,105.87,18.03
20-01-2016 15:00,14.88,652.5,315.83,57,421.67,14.88,281.17,1.37,107.15,16.35
20-01-2016 16:00,13.92,687.17,310,59.67,356.25,13.92,291.08,1.07,105.72,16.08
20-01-2016 17:00,12.64,596.33,313.67,63.75,88.5,12.64,293.75,0.97,100.91,9.27
20-01-2016 18:00,11.59,565,322.17,67.75,12.83,11.59,256.5,0.71,81.42,7.76
20-01-2016 19:00,11.26,477,275.67,69.17,12.67,11.26,288.17,1.15,79.84,8.41
20-01-2016 20:00,10.66,500.67,288.5,71.67,12.33,10.66,288.75,0.58,72.03,8.34
20-01-2016 21:00,9.99,510.4,284,73.75,12.58,9.99,137.5,0.45,62.71,9.74
20-01-2016 22:00,9.48,439.33,274.83,75.33,12.58,9.48,148.58,0.38,60.85,9.63
20-01-2016 23:00,9.24,460.83,275.33,76.67,12.5,9.24,155.25,0.51,56.62,11
21-01-2016 00:00,9.31,408.33,255.67,77.42,12.25,9.31,230.17,0.66,60.72,11.88
21-01-2016 01:00,9.18,392.33,248,77.67,12.75,9.18,228.17,0.97,54.67,9.01
21-01-2016 02:00,8.83,342.83,236.33,78.42,12.5,8.83,265.83,1.19,39.42,8.91
21-01-2016 03:00,8.82,289.2,202.5,78.5,12.75,8.82,273.92,1.23,42.81,8.34
21-01-2016 04:00,8.62,308.67,198,77.92,12.58,8.62,266,1.45,41.42,9.61
21-01-2016 05:00,8.18,292.67,183,76.75,12.42,8.18,283,1.38,48.62,11.8
21-01-2016 06:00,8.05,238.5,162.33,75.17,12.67,8.05,284.67,1.35,49.73,12.04
21-01-2016 07:00,7.79,327.5,183.5,74.08,105,7.79,287.75,1.38,58.03,11.15
21-01-2016 08:00,8.57,345.5,186.17,72.25,363.33,8.57,286,1.39,72.32,13.02
21-01-2016 09:00,9.93,401.83,215.17,67.75,436.42,9.93,281.08,1.47,78.35,6.5
21-01-2016 10:00,11.73,416.33,232.5,61.33,455.08,11.73,280.42,1.59,75.26,10.68
21-01-2016 11:00,13.77,406.17,240,55,456.75,13.77,267.75,1.42,82.03,11.51
21-01-2016 12:00,15.38,472.83,236.83,49.42,455.92,15.38,261.42,1.54,92.13,11.47
21-01-2016 13:00,16.21,464.83,217.83,45.58,452.67,16.21,265.58,1.61,95.68,15.04
21-01-2016 14:00,16.87,416.67,201.83,43,439.92,16.87,284.42,1.75,111.05,14.84
21-01-2016 15:00,17.01,481,200.83,44.17,428.33,17.01,278.25,1.47,107.1,15.61
21-01-2016 16:00,15.88,483.17,198.33,47,380.58,15.88,272.92,1.26,97.29,18.47
21-01-2016 17:00,13.97,455,193.33,53.58,110,13.97,271.17,0.83,85.26,12.65
21-01-2016 18:00,12.3,397.33,210.67,60.83,12.5,12.3,173.58,0.53,82.98,10.97
21-01-2016 19:00,11.28,492.5,242.6,66.67,12.75,11.28,152.08,0.58,79.93,11.72
21-01-2016 20:00,10.51,640.67,352.33,69.67,12.5,10.51,142.92,0.97,80.68,8.98
21-01-2016 21:00,9.33,545.5,332.17,72.75,12.42,9.33,78.75,1.23,56.6,10.78
21-01-2016 22:00,8.57,549.67,346.67,75.08,12.33,8.57,71.08,0.8,47.86,10.85
21-01-2016 23:00,8.05,562.17,349.83,76.42,12.33,8.05,50.42,0.33,40.73,11.19
22-01-2016 00:00,7.77,688.17,388.83,77.25,12.25,7.77,78.5,0.31,45.55,11.99
22-01-2016 01:00,7.32,579.83,334,78,12.58,7.32,75.08,0.37,42.69,14.39
22-01-2016 02:00,6.77,522.83,312.33,79,12.75,6.77,85.83,0.36,40.21,8.78
22-01-2016 03:00,6.22,442.4,304,79.92,12.33,6.22,61.75,0.64,36.89,7.8
22-01-2016 04:00,5.4,322.17,304,80.58,12.5,5.4,77.42,1.25,29.7,7.56
22-01-2016 05:00,5.77,215.83,278.67,81.67,12.67,5.77,176.33,0.43,34.14,13.23
22-01-2016 06:00,5.83,247.5,155.83,82,12.58,5.83,204.92,0.46,41.78,12.11
22-01-2016 07:00,6,325.83,174.33,82.67,55,6,178.25,0.98,45.85,12.58
22-01-2016 08:00,7.04,297,176.5,82.92,253.42,7.04,128.75,1.37,51.23,12.67
22-01-2016 09:00,7.91,413.5,220.67,82,430.08,7.91,123.83,1.53,90.17,6.12
22-01-2016 10:00,10.22,575,317.5,78.25,455.42,10.22,123.2,1.81,92.67,11.15
22-01-2016 11:00,12.72,582.5,359.33,66.33,461.75,12.72,123.42,2.43,98.39,13.32
22-01-2016 12:00,13.59,543,352.83,60.17,464.25,13.59,97.5,3.05,88.8,13.87
22-01-2016 13:00,15.06,455.5,286.67,55.75,457.08,15.06,98.67,2.88,82.49,21.1
22-01-2016 14:00,16.12,450.83,288.5,53.17,440.67,16.12,103.25,2.88,81.74,27.58
22-01-2016 15:00,16.14,494.5,304.33,53.5,427.67,16.14,108.25,2.37,84.87,28.04
22-01-2016 16:00,15.42,507.67,290.4,55.42,379.92,15.42,105.83,2.29,87.35,24.24
22-01-2016 17:00,14.02,463.33,273,59.33,111.58,14.02,120.75,1.64,100.08,13.83
22-01-2016 18:00,12.67,474.17,297.6,66.25,12.92,12.67,123,1.19,165.13,8.4
22-01-2016 19:00,11.93,491.67,329.8,70.42,12.42,11.93,137.33,0.78,112.81,8.07
22-01-2016 20:00,11.61,588.33,379.8,72.17,12.58,11.61,146.83,1.12,93.62,9.59
22-01-2016 21:00,11.21,525.17,362.33,73.5,12.42,11.21,139.75,1.02,85.89,9.74
22-01-2016 22:00,10.69,504.17,378,74.58,12.67,10.69,125.25,0.73,79.87,12.3
22-01-2016 23:00,9.87,515.33,369.67,75.5,12.58,9.87,101.75,0.33,68.38,11.08
23-01-2016 00:00,8.99,523.33,362.5,77.5,12.33,8.99,82.67,0.3,64.83,11.78
23-01-2016 01:00,8.43,663.33,407.17,78.67,12.58,8.43,138.08,0.3,57.85,12.42
23-01-2016 02:00,8.3,592,406,79.58,12.75,8.3,106.17,0.33,51.77,15.91
23-01-2016 03:00,8.24,643.33,464.33,80.5,12.5,8.24,71.17,0.5,48.29,12.1
23-01-2016 04:00,7.91,592.6,422.33,80.75,12.58,7.91,74.08,0.36,46.52,10.11
23-01-2016 05:00,7.43,563,389.6,81,12.33,7.43,68.33,0.42,40.66,13.86
23-01-2016 06:00,6.67,563,453.2,81.17,12.92,6.67,78.75,0.34,39.58,16.96
23-01-2016 07:00,7.18,559.33,493,81.92,108.58,7.18,119.17,0.88,46.48,12.92
23-01-2016 08:00,7.55,512.83,341,82,373.67,7.55,120.08,1.63,52.46,14.27
23-01-2016 09:00,10.07,379,274.6,79.83,451.58,10.07,124.75,2.07,68.25,6.7
23-01-2016 10:00,12.47,430.17,299.6,71.5,456.67,12.47,119.08,2.46,84.74,12.47
23-01-2016 11:00,16.22,515.33,368.5,58.33,454.67,16.22,163.67,1.99,90.58,16.45
23-01-2016 12:00,18.46,505.5,319.17,49.83,453,18.46,153.67,1.85,67.67,20.78
23-01-2016 13:00,19.97,355.5,209.67,43.42,443.58,19.97,123.42,2.07,70.92,25.22
23-01-2016 14:00,20.49,396,205.17,40.25,426.5,20.49,128.58,1.94,65.57,32.28
23-01-2016 15:00,19.91,406.17,189.33,40.5,413.75,19.91,118.25,2.22,68.93,33.52
23-01-2016 16:00,19.23,392.2,181.67,41.83,348,19.23,106.75,1.66,96.49,24.58
23-01-2016 17:00,17.62,457.67,187.83,48.25,89.92,17.62,115.42,0.98,104.07,13.17
23-01-2016 18:00,15.56,581,218.33,55.75,12.75,15.56,239.17,0.41,112.4,9
23-01-2016 19:00,14.11,None,329.83,66.25,12.67,14.11,199.08,0.31,100.83,10
23-01-2016 20:00,13.47,859,495.5,71.92,12.42,13.47,151.25,0.5,80.66,12.53
23-01-2016 21:00,12.6,844.83,580.83,74.5,12.42,12.6,200.5,0.62,61.93,10.7
23-01-2016 22:00,11.66,765.33,575.6,76.25,12.58,11.66,125.42,0.38,56.08,12.03
23-01-2016 23:00,10.86,738.5,509.6,77.83,12.75,10.86,218.42,0.3,None,11.29
24-01-2016 00:00,10.44,808.67,557.8,79,12.5,10.44,127.92,0.38,None,13.56
24-01-2016 01:00,9.9,747.33,570,79.92,12.42,9.9,81.5,0.38,None,10.36
24-01-2016 02:00,9.42,737.5,589,80.67,12.5,9.42,107.25,0.52,None,9.12
24-01-2016 03:00,8.99,701.33,574.67,81.25,12.5,8.99,104.42,0.75,None,7.63
24-01-2016 04:00,8.74,753.67,603.33,82,12.75,8.74,234.5,0.53,None,10.09
24-01-2016 05:00,7.88,451.67,336.17,82,12.58,7.88,289.25,0.94,None,10.2
24-01-2016 06:00,7.44,317.83,247.67,82.5,12.67,7.44,284.33,0.76,None,10.46
24-01-2016 07:00,7.75,416.9,279,83,54.58,7.75,281.83,0.49,None,11.28
24-01-2016 08:00,8,508.1,305.5,83,233.08,8,251.25,0.63,None,12.28
24-01-2016 09:00,8.97,533,305.6,82.33,394.83,8.97,283.17,0.6,None,7.05
24-01-2016 10:00,10.72,569.83,355.8,79.58,439.33,10.72,250.67,0.63,None,9.74
24-01-2016 11:00,13.67,623.67,438.5,69.33,450.58,13.67,244.58,0.89,None,9.32
24-01-2016 12:00,15.35,709.5,465.4,58.25,449.5,15.35,248.5,1.07,None,10.28
24-01-2016 13:00,15.48,643.5,421,55.58,446.92,15.48,262.42,1.16,None,13.89
24-01-2016 14:00,15.46,636.67,390.7,56.42,438.5,15.46,248.92,1.19,None,16.19
24-01-2016 15:00,15.78,676.83,358.83,56.42,425.5,15.78,257.5,1.09,None,15.83
24-01-2016 16:00,14.86,604.83,338.33,59.17,379.17,14.86,283,1.04,None,14.86
